1.785e+11, 0.0486506
1.79e+11, 0.0508862
1.795e+11, 0.0534687
1.8e+11, 0.056448
1.805e+11, 0.0598357
1.81e+11, 0.0635129
1.815e+11, 0.0669811
1.82e+11, 0.0687406
1.825e+11, 0.0650019
1.83e+11, 0.0484259
1.835e+11, 0.0158505
1.84e+11, -0.00528608
1.845e+11, -0.0115766
1.85e+11, -0.0108734
1.855e+11, -0.00775957
1.86e+11, -0.00415611
1.865e+11, -0.00073992
1.87e+11, 0.00230024
1.875e+11, 0.00495
1.88e+11, 0.00725054
1.885e+11, 0.00925327
1.89e+11, 0.0110081
1.895e+11, 0.0125572
1.9e+11, 0.0139367
1.905e+11, 0.0151726
1.91e+11, 0.0162892
1.915e+11, 0.017305
1.92e+11, 0.0182354
1.925e+11, 0.0190921
1.93e+11, 0.0198844
1.935e+11, 0.0206177
1.94e+11, 0.0212942
1.945e+11, 0.0219289
1.95e+11, 0.0225367
1.955e+11, 0.0231166
1.96e+11, 0.0236874
1.965e+11, 0.0242153
1.97e+11, 0.0247206
1.975e+11, 0.0252055
1.98e+11, 0.0256724
1.985e+11, 0.0261231
1.99e+11, 0.0265594
1.995e+11, 0.0269828
2e+11, 0.0273948
2.005e+11, 0.0277969
2.01e+11, 0.0281899
2.015e+11, 0.0285743
2.02e+11, 0.0289486
2.025e+11, 0.0293056
2.03e+11, 0.0296256
2.035e+11, 0.0298845
2.04e+11, 0.0301576
2.045e+11, 0.0304729
2.05e+11, 0.0308034
2.055e+11, 0.0311347
2.06e+11, 0.0314623
2.065e+11, 0.0317842
2.07e+11, 0.0321011
2.075e+11, 0.0324133
2.08e+11, 0.0327212
2.085e+11, 0.0330253
2.09e+11, 0.0333258
2.095e+11, 0.033623
2.1e+11, 0.0339217
2.105e+11, 0.0342134
2.11e+11, 0.0345028
2.115e+11, 0.03479
2.12e+11, 0.0350752
2.125e+11, 0.0353587
2.13e+11, 0.0356404
2.135e+11, 0.0359206
2.14e+11, 0.0361993
2.145e+11, 0.0364768
2.15e+11, 0.036753
2.155e+11, 0.0370282
2.16e+11, 0.0373023
2.165e+11, 0.0375756
2.17e+11, 0.0378479
2.175e+11, 0.0381196
2.18e+11, 0.0383905
2.185e+11, 0.0386608
2.19e+11, 0.0389305
2.195e+11, 0.0391998
2.2e+11, 0.0394686
2.205e+11, 0.039737
2.21e+11, 0.040005
2.215e+11, 0.0402728
2.22e+11, 0.0405596
2.225e+11, 0.0408271
2.23e+11, 0.0410943
2.235e+11, 0.0413615
2.24e+11, 0.0416568
2.245e+11, 0.0419237
2.25e+11, 0.0421905
2.255e+11, 0.0424573
2.26e+11, 0.0427243
2.265e+11, 0.0429913
2.27e+11, 0.0432585
