#stokes,freq,ind,real,imag,eta
9,989.332,39,-0.45989739,0.58195698,1
9,989.332,40,14.01078487,-9.63149494,1
9,989.332,41,1.19328822,2.3629497,1
9,989.332,42,2.46529817,-5.05847985,1
9,989.332,43,1.31001781,1.85265858,1
9,989.332,44,-1.58837845,3.12089925,1
9,989.332,45,-0.16970999,0.63223957,1
9,989.332,46,-0.10904098,-2.61280345,1
9,989.332,47,1.28394186,-1.2262878,1
9,989.332,48,-1.14833693,1.78039311,1
9,989.332,49,4.06991806,8.27669278,1
9,989.332,50,0.7737534,-0.34000787,1
9,989.332,51,-0.15362661,-0.03388527,1
9,989.332,52,0.19078138,-0.08789084,1
9,989.332,53,0.39632653,-1.46621785,1
9,989.332,54,-0.24809026,2.94296719,1
9,989.332,55,-0.16963967,0.6890375,1
9,989.332,56,-0.29500213,0.98890647,1
9,989.332,57,0.14008808,0.09270798,1
9,989.332,58,0.15084336,-0.27109122,1
9,989.332,59,-0.02422999,0.01892735,1
9,989.332,60,1.22151659,-4.80273058,1
9,989.332,61,-0.43322481,-0.25061599,1
9,989.332,62,-1.27649324,-0.7046998,1
9,989.332,63,-2.41537392,-1.72785791,1
9,989.332,64,0.3217554,-3.97645595,1
9,989.332,65,0.13632162,-1.9254221,1
12,989.332,0,303.0892291,-2.60892848,1
12,989.332,1,20.65003527,-2.5680931,1
12,989.332,2,-0.18659278,8.9634874,1
12,989.332,3,14.31760738,-5.17189367,1
12,989.332,4,-270.9560362,38.74437566,1
12,989.332,5,30.21823867,6.10483899,1
12,989.332,6,13.21628651,-0.36788282,1
12,989.332,7,23.21348069,21.03463935,1
12,989.332,8,0.96315116,-5.00522391,1
12,989.332,9,-1.15740063,-1.50628359,1
12,989.332,10,-25.12350931,12.44666973,1
12,989.332,11,0.92172883,-0.33894612,1
12,989.332,12,14.90406398,-59.1531116,1
12,989.332,13,-15.90792148,-13.28022762,1
12,989.332,14,-11.09384126,4.42402763,1
12,989.332,15,2.16210275,2.51037425,1
12,989.332,16,0.9131145,-5.11432716,1
12,989.332,17,-14.50087287,-12.66428895,1
12,989.332,18,0.39792892,0.56293521,1
12,989.332,19,-0.60315753,-1.32438142,1
12,989.332,20,0.26111925,-0.1145924,1
12,989.332,21,-5.56978057,4.51163372,1
12,989.332,22,-0.55416284,0.35692417,1
12,989.332,23,-1.79935068,1.05752112,1
12,989.332,24,-7.14157789,38.71163937,1
12,989.332,25,3.400363,8.92755607,1
12,989.332,26,0.82337175,0.6758771,1
12,989.332,27,2.58429439,1.0444568,1
12,989.332,28,0.64017699,1.71453271,1
12,989.332,29,2.23140791,-0.90391201,1
12,989.332,30,-7.55452142,1.04194879,1
12,989.332,31,-7.91066385,-1.01463435,1
12,989.332,32,-0.88512605,0.02853286,1
12,989.332,33,-0.10604806,-0.20722953,1
12,989.332,34,-0.17267475,0.08592028,1
12,989.332,35,0.54061812,1.45599251,1
12,989.332,36,0.66824451,-0.42268417,1
12,989.332,37,-0.3948242,0.12766728,1
12,989.332,38,-0.14378817,-0.1662735,1
12,989.332,39,-0.23602628,0.25292004,1
12,989.332,40,13.67365305,-9.09228582,1
12,989.332,41,-2.33632365,-0.97031978,1
12,989.332,42,3.22383228,-5.2802768,1
12,989.332,43,2.13066691,0.11983632,1
12,989.332,44,-1.89642697,1.98931971,1
12,989.332,45,-1.38316178,1.67368331,1
12,989.332,46,1.3927733,-2.0346247,1
12,989.332,47,-0.41456764,-0.47083671,1
12,989.332,48,-1.14045203,3.18187739,1
12,989.332,49,4.27242828,5.92193952,1
12,989.332,50,0.78172722,0.36899885,1
12,989.332,51,0.06128785,0.00190449,1
12,989.332,52,-0.01052896,0.12969582,1
12,989.332,53,0.10713176,0.21565461,1
12,989.332,54,-0.07666691,-0.36852111,1
12,989.332,55,-0.15492808,0.41337417,1
12,989.332,56,-0.04486466,0.38625533,1
12,989.332,57,0.07275518,-0.02975409,1
12,989.332,58,0.20267862,-0.40970719,1
12,989.332,59,0.14962565,0.12892464,1
12,989.332,60,1.54476254,-5.13143213,1
12,989.332,61,1.91010081,-3.64329069,1
12,989.332,62,-1.86092941,0.25818492,1
12,989.332,63,-2.00227725,-2.24877022,1
12,989.332,64,0.67105337,-3.19779761,1
12,989.332,65,0.84089549,-1.44891978,1
9,1042.832,0,257.5304943,-1.98254164,1
9,1042.832,1,22.16497893,-0.94537717,1
9,1042.832,2,-4.60760829,1.13560355,1
9,1042.832,3,0.61822635,25.53432559,1
9,1042.832,4,-251.9012679,40.47484109,1
9,1042.832,5,1.77945491,7.24205852,1
9,1042.832,6,9.86317474,3.76324376,1
9,1042.832,7,20.10046635,17.78896319,1
9,1042.832,8,-4.18010365,-8.72845623,1
9,1042.832,9,8.16837276,8.39518947,1
9,1042.832,10,-0.58949445,-43.0871395,1
9,1042.832,11,1.56470682,2.88132036,1
9,1042.832,12,9.41242341,-59.54545747,1
9,1042.832,13,19.13402303,0.57565215,1
9,1042.832,14,-9.30082837,3.15757319,1
9,1042.832,15,2.67678787,0.80250938,1
9,1042.832,16,0.28446498,-7.91482443,1
9,1042.832,17,-18.09739375,-10.70985679,1
9,1042.832,18,-1.84814115,-2.61858502,1
9,1042.832,19,4.27610003,4.6682911,1
9,1042.832,20,-0.0590333,-0.75801605,1
9,1042.832,21,2.44095537,-6.88403516,1
9,1042.832,22,-0.66764216,-1.64857559,1
9,1042.832,23,0.2124895,-2.85137356,1
9,1042.832,24,3.19731325,37.51749307,1
9,1042.832,25,-13.15857341,-5.01775032,1
9,1042.832,26,6.96461156,1.14434614,1
9,1042.832,27,4.30701306,-0.3049746,1
9,1042.832,28,2.63005099,2.45853412,1
9,1042.832,29,1.82489502,-0.25368889,1
9,1042.832,30,-8.65811066,4.04366095,1
9,1042.832,31,-8.49184281,-4.73713755,1
9,1042.832,32,-0.67655749,0.02074122,1
9,1042.832,33,1.62834992,1.20644127,1
9,1042.832,34,0.29939075,0.43080659,1
9,1042.832,35,-4.8499646,-4.22332588,1
9,1042.832,36,-0.25456934,0.05775298,1
9,1042.832,37,-0.15557886,-0.51484076,1
9,1042.832,38,-0.2130264,0.4234514,1
9,1042.832,39,0.20042221,-0.22402348,1
9,1042.832,40,16.55664194,-9.00314938,1
9,1042.832,41,-0.79259446,2.53434802,1
9,1042.832,42,8.59941102,-5.30337722,1
9,1042.832,43,0.23825649,1.54909168,1
9,1042.832,44,5.60833183,3.24701825,1
9,1042.832,45,-1.22517353,-0.26100951,1
9,1042.832,46,2.33081879,-1.52869085,1
9,1042.832,47,-0.90723739,-0.62900572,1
9,1042.832,48,2.21333607,2.04404552,1
9,1042.832,49,1.07430193,10.15341793,1
9,1042.832,50,-0.58862473,0.48406525,1
9,1042.832,51,0.06986015,0.59590903,1
9,1042.832,52,-0.31394218,0.49737019,1
9,1042.832,53,-0.91719351,-0.92471563,1
9,1042.832,54,1.89386104,1.7269488,1
9,1042.832,55,-0.31933934,0.57691047,1
9,1042.832,56,0.05948597,0.54400643,1
9,1042.832,57,0.46386101,-0.19346103,1
9,1042.832,58,-0.0838637,-0.71111037,1
9,1042.832,59,0.19516793,0.45957488,1
9,1042.832,60,2.99342645,-4.67140376,1
9,1042.832,61,-0.19591889,-1.09298498,1
9,1042.832,62,-2.73946979,2.29589752,1
9,1042.832,63,-3.11337886,-1.59368067,1
9,1042.832,64,3.67403682,-3.04351959,1
9,1042.832,65,-1.4968359,-1.91683377,1
12,1042.832,0,270.113429,-2.35519416,1
12,1042.832,1,20.22070629,1.68214299,1
12,1042.832,2,0.07170389,4.59121465,1
12,1042.832,3,-11.18042142,17.30789247,1
12,1042.832,4,-239.1134798,43.90975068,1
12,1042.832,5,28.46192258,-1.56954065,1
12,1042.832,6,10.61705797,0.0818692,1
12,1042.832,7,24.07369916,19.11721576,1
12,1042.832,8,1.16430099,-5.2618606,1
12,1042.832,9,-1.36808072,1.83976218,1
12,1042.832,10,19.81136038,-28.85697156,1
12,1042.832,11,-1.87440737,0.94155413,1
12,1042.832,12,4.36882115,-60.60361132,1
12,1042.832,13,-16.11499873,-6.27753606,1
12,1042.832,14,-6.74953479,1.06608362,1
12,1042.832,15,2.871624,1.83674709,1
12,1042.832,16,0.08654464,-2.50984111,1
12,1042.832,17,-13.85384718,-12.06029636,1
12,1042.832,18,1.05985493,-0.59054792,1
12,1042.832,19,-0.7423618,0.63085608,1
12,1042.832,20,0.1747985,-0.08622496,1
12,1042.832,21,3.71941121,-6.12675133,1
12,1042.832,22,0.99780235,-1.13833299,1
12,1042.832,23,1.36464737,-2.04598862,1
12,1042.832,24,-2.58905736,34.1563906,1
12,1042.832,25,4.70010099,8.26339943,1
12,1042.832,26,3.60510206,1.76355472,1
12,1042.832,27,5.25180693,1.91432011,1
12,1042.832,28,1.26828449,2.95590315,1
12,1042.832,29,2.08386463,-1.74426157,1
12,1042.832,30,-6.10454749,-1.83348253,1
12,1042.832,31,-9.01106323,-3.45131486,1
12,1042.832,32,-0.76475663,0.33186918,1
12,1042.832,33,-0.45213767,0.35608357,1
12,1042.832,34,-0.13253188,0.15010601,1
12,1042.832,35,0.75624614,-0.71907331,1
12,1042.832,36,-0.1069573,0.28285945,1
12,1042.832,37,0.19303562,-0.26845823,1
12,1042.832,38,0.0124096,0.4873147,1
12,1042.832,39,0.13138356,-0.2551677,1
12,1042.832,40,13.88909943,-4.96050646,1
12,1042.832,41,-3.5933677,-2.39645068,1
12,1042.832,42,9.14352692,-4.77248216,1
12,1042.832,43,0.29409828,-0.94002987,1
12,1042.832,44,3.68651803,2.26055232,1
12,1042.832,45,-1.20268404,0.99063173,1
12,1042.832,46,2.79717817,-2.16992088,1
12,1042.832,47,-0.11366925,0.50821321,1
12,1042.832,48,-0.63974228,4.14283348,1
12,1042.832,49,0.82520192,6.9245807,1
12,1042.832,50,0.29894684,0.24581129,1
12,1042.832,51,-0.01605872,0.18193747,1
12,1042.832,52,0.06303757,0.27432087,1
12,1042.832,53,0.17236935,-0.17900907,1
12,1042.832,54,-0.36974264,0.62302561,1
12,1042.832,55,-0.07928629,0.38434755,1
12,1042.832,56,-0.08712607,0.37114252,1
12,1042.832,57,-0.03058885,-0.16368912,1
12,1042.832,58,-0.18174752,-0.35297594,1
12,1042.832,59,0.05386063,0.21557222,1
12,1042.832,60,6.11273991,-6.2633114,1
12,1042.832,61,0.08111998,-2.72057325,1
12,1042.832,62,-0.10075709,0.81699901,1
12,1042.832,63,-2.52054632,-1.48841577,1
12,1042.832,64,4.86035399,-1.70182465,1
12,1042.832,65,-0.1177472,-1.47989611,1
9,1096.332,0,231.5074089,-1.72456827,1
9,1096.332,1,21.34442868,1.37570645,1
9,1096.332,2,0.4390284,-0.20803378,1
9,1096.332,3,20.23396362,-15.96724269,1
9,1096.332,4,-221.7115604,41.56019814,1
9,1096.332,5,1.08735568,12.55611645,1
9,1096.332,6,8.48187041,3.43720668,1
9,1096.332,7,19.20385239,15.09294066,1
9,1096.332,8,1.3444033,-5.49939839,1
9,1096.332,9,-1.94254723,7.10342092,1
9,1096.332,10,-37.53085108,30.40437664,1
9,1096.332,11,1.69577275,-2.39163368,1
9,1096.332,12,-0.09253998,-58.3380087,1
9,1096.332,13,17.63244958,-7.20314404,1
9,1096.332,14,-5.5009274,1.06979254,1
9,1096.332,15,3.22550914,0.0025652,1
9,1096.332,16,1.09287704,-4.6313373,1
9,1096.332,17,-18.81457342,-10.29218455,1
9,1096.332,18,0.49994818,-1.79354682,1
9,1096.332,19,-1.1761082,4.14954078,1
9,1096.332,20,-0.21122564,0.03608663,1
9,1096.332,21,-9.17448847,7.04172992,1
9,1096.332,22,-0.83643364,1.24373117,1
9,1096.332,23,-2.75224863,2.21112823,1
9,1096.332,24,6.82916033,32.13016195,1
9,1096.332,25,-13.06951472,-2.39950638,1
9,1096.332,26,7.40803899,2.33691068,1
9,1096.332,27,2.88760033,1.44277622,1
9,1096.332,28,4.46140492,3.94591913,1
9,1096.332,29,-0.46544927,-0.5035223,1
9,1096.332,30,-6.53719204,1.27862244,1
9,1096.332,31,-12.14955222,-4.36590794,1
9,1096.332,32,-0.82858268,-1.06648065,1
9,1096.332,33,-0.51035981,0.63328047,1
9,1096.332,34,-0.01101204,-0.16089494,1
9,1096.332,35,0.9664008,-3.88664726,1
9,1096.332,36,1.0411249,-0.73388798,1
9,1096.332,37,-0.33720623,0.18602578,1
9,1096.332,38,0.42474245,-0.44008397,1
9,1096.332,39,-0.41965979,0.29723103,1
9,1096.332,40,12.74091817,-3.82984182,1
9,1096.332,41,-0.56090263,1.8580562,1
9,1096.332,42,4.66623896,-2.56211399,1
9,1096.332,43,0.2690778,0.81172709,1
9,1096.332,44,3.97771607,3.77308015,1
9,1096.332,45,-3.1311295,0.77993175,1
9,1096.332,46,1.81208295,-1.80511462,1
9,1096.332,47,-1.59959625,0.09567386,1
9,1096.332,48,2.41112171,2.23271335,1
9,1096.332,49,0.5380466,8.82814745,1
9,1096.332,50,1.10459102,0.3303964,1
9,1096.332,51,0.23747439,0.39071875,1
9,1096.332,52,0.12193842,0.16314486,1
9,1096.332,53,0.2175413,-0.77023404,1
9,1096.332,54,-0.09385736,1.08853612,1
9,1096.332,55,-0.39595713,0.47313275,1
9,1096.332,56,-0.28200924,0.38167955,1
9,1096.332,57,-0.13570451,0.05301543,1
9,1096.332,58,0.00818667,0.15116185,1
9,1096.332,59,0.08087661,-0.07042297,1
9,1096.332,60,3.28613237,-6.26577491,1
9,1096.332,61,-0.02197364,-0.94793477,1
9,1096.332,62,-7.0788083,0.18505445,1
9,1096.332,63,-1.81087826,-2.47706771,1
9,1096.332,64,-0.96068169,-2.25312168,1
9,1096.332,65,-1.68787816,-2.2566498,1
12,1096.332,0,231.3363504,-1.4662929,1
12,1096.332,1,18.74834355,3.35453191,1
12,1096.332,2,-0.76584491,0.94348078,1
12,1096.332,3,9.31057686,-8.00503253,1
