#stokes,freq,ind,real,imag
8,2180,19, 20.31741780,-60.92934100
8,2180,20, 2.28449180, 8.22090050
8,2180,21,-9.70710600, 35.45877790
8,2180,22,-10.48809250, 4.09856370
8,2180,23,-9.33917770, 12.45677170
8,2180,24, 90.63551730,-2.01049870
8,2180,25,-9.48257070,-1.73707650
8,2180,26, 75.16359800,-1.64600300
8,2180,27,-7.58665890,-0.28652510
8,2180,28,-0.73788620,-4.14202110
8,2180,29,-2.57032940,-4.47172070
8,2180,30,-1.30821470, 2.67338160
8,2180,31,-7.70877060,-18.96604040
8,2180,32,-8.47835980,-12.38834700
8,2180,33, 4.65878060,-22.85511420
8,2180,34,-1.89405000,-12.19983040
8,2180,35,-20.47423540, 61.52958750
8,2180,36, 1.89679460,-1.66807180
8,2180,37,-0.15574040, 3.89631170
8,2180,38,-7.05311390,-0.47950220
8,2180,39, 1.05552300, 1.55331780
8,2180,40,-13.92447300,-11.38739340
8,2180,41,-0.09220620, 0.41184400
8,2180,42,-27.88299520, 5.60293490
8,2180,43, 3.57320050,-1.11278740
8,2180,44,-29.16985420,-1.09386910
8,2180,45, 2.26298340, 1.54344650
8,2180,46, 1.17011790, 1.93801310
8,2180,47, 2.00956890, 5.22975580
8,2180,48, 0.15634930,-3.36239670
8,2180,49, 1.27328850, 7.83319910
8,2180,50, 0.75789340, 19.44548490
8,2180,51, 2.38575630, 3.12095880
8,2180,52, 1.71838310, 10.37965720
8,2180,53,-3.75353550, 13.07074940
8,2180,54, 5.75859390,-28.42968340
8,2180,55, 2.86204510,-0.69551850
8,2180,56,-3.94192880, 0.42679180
8,2180,57, 1.08468170,-1.06185190
8,2180,58, 3.89678540,-0.85695280
8,2180,59, 1.97858670, 0.20489080
8,2180,60, 33.70124140, 9.52510300
8,2180,61, 8.63734270,-0.36513490
8,2180,62, 3.03431460,-1.79630590
8,2180,63, 6.24344490, 1.24693140
8,2180,64, 63.59248530,-0.26431930
8,2180,65, 1.31394810, 0.26711040
5,2308,0, 226.96673200, 1.99413320
5,2308,1, 0.96247680, 13.90845340
5,2308,2,-1.45310190,-85.64014170
5,2308,3, 437.93533480, 202.43948400
5,2308,4,-104.81275450,-3.96269090
5,2308,5, 1.60010890, 0.11237880
5,2308,6, 1.17429280, 4.73390460
5,2308,7,-0.88213020,-13.08212110
5,2308,8, 14.58807450,-65.64187570
5,2308,9,-8.04835240, 172.76784010
5,2308,10,-787.26097780,-365.23957400
5,2308,11, 55.47458770, 17.91033350
5,2308,12,-156.42738030, 8.40588110
5,2308,13, 7.00323970,-2.84235370
5,2308,14,-39.04929070,-3.13465590
5,2308,15, 0.93860360, 4.34674730
5,2308,16, 0.26227530,-1.74768450
5,2308,17, 1.30630970,-1.28256340
5,2308,18,-0.38012720,-27.70872430
5,2308,19,-18.07046550, 85.13664340
5,2308,20,-0.43247410, 5.25479350
5,2308,21,-157.59159620,-83.05335870
5,2308,22,-19.06619900,-10.80894350
5,2308,23,-54.08304710,-26.30889450
5,2308,24, 60.75598180, 1.80253950
5,2308,25,-18.13817500, 0.42029970
5,2308,26, 83.74090610, 2.15753790
5,2308,27, 5.60259830, 1.32740590
5,2308,28,-1.78448370, 5.39995080
5,2308,29,-3.04621990,-3.83887640
5,2308,30,-0.87627200,-2.64713630
5,2308,31, 0.78524220, 1.21291590
5,2308,32, 2.76782960,-40.03932960
5,2308,33, 2.05565380, 19.68076330
5,2308,34, 1.63697880,-2.05842810
5,2308,35, 5.98321450,-89.70508780
5,2308,36, 2.13054200, 3.81107260
5,2308,37,-7.78434770,-3.97545960
5,2308,38,-2.96833650, 4.81985740
5,2308,39,-5.78118690,-3.64508530
5,2308,40,-12.05167250,-11.83715080
5,2308,41, 9.57683310, 3.60377340
5,2308,42,-27.96874610, 1.77289460
5,2308,43,-3.10569940,-1.79059370
5,2308,44,-25.54885230, 0.36592520
5,2308,45,-1.19941710,-0.96581580
5,2308,46, 1.97262440,-5.06909350
5,2308,47, 3.11134820, 3.58504090
5,2308,48,-0.25701800, 4.94009570
5,2308,49,-2.32795800, 2.69244830
5,2308,50, 0.41622950, 21.63994990
5,2308,51, 0.18661040, 10.40113210
5,2308,52,-0.99445910,-0.81051750
5,2308,53, 1.69065830,-17.64409580
5,2308,54,-2.37021320, 37.48621480
5,2308,55, 3.08354060, 1.01798360
5,2308,56, 8.92099870, 3.62087760
5,2308,57, 2.47603270,-1.85940800
5,2308,58, 3.52934280,-1.51540390
5,2308,59, 1.30733170, 1.29531880
5,2308,60, 39.08499700, 7.47932350
5,2308,61, 1.78140650,-3.84336080
5,2308,62,-0.59382980, 0.32018570
5,2308,63, 4.61626320, 3.10752760
5,2308,64, 61.07025790,-1.05904950
5,2308,65, 3.44345620,-2.65715500
6,2308,0, 3.31228070, 9.24599230
6,2308,1,-0.13627080,-0.42308420
6,2308,2,-32.44200200,-17.37251210
6,2308,3, 285.65770530,-97.01334630
6,2308,4, 0.49540130,-3.79635590
6,2308,5, 3.84687140, 7.55038480
6,2308,6, 2.07298480,-0.40446960
6,2308,7, 1.47306760, 0.16837360
6,2308,8,-8.74515830,-16.93571580
6,2308,9, 30.83373020, 36.04153480
6,2308,10,-509.57954560, 167.35869120
6,2308,11, 36.42566760,-25.11352270
6,2308,12, 3.75970620,-5.84172650
6,2308,13, 1.00957490, 2.86649880
6,2308,14,-4.36227960,-1.61508630
6,2308,15, 1.79657920, 0.44448370
6,2308,16,-3.20874210, 2.41718780
6,2308,17,-3.02007450, 0.36612840
6,2308,18,-5.32018110,-5.07289820
6,2308,19, 12.83581610, 17.22636270
6,2308,20, 3.74516810, 0.63390350
6,2308,21,-98.25044950, 14.64663110
6,2308,22,-23.06069250, 16.11604380
6,2308,23,-35.23559480, 9.99785010
6,2308,24, 1.79124280, 3.40648920
6,2308,25,-1.07489350,-2.03227930
6,2308,26, 2.44202210, 2.27176120
6,2308,27, 1.81160620, 1.98841640
6,2308,28,-1.03713000,-0.15016990
6,2308,29,-0.85881990,-0.14593940
6,2308,30, 2.16730340,-0.14949540
6,2308,31, 1.21913690,-1.38718690
6,2308,32,-0.32668140,-7.57709730
6,2308,33, 4.72033240, 8.30045130
6,2308,34,-1.59116940,-1.51368040
6,2308,35,-13.08638520,-20.62680590
6,2308,36, 8.11918210, 1.73222930
6,2308,37,-2.14990040,-0.25509690
6,2308,38, 5.00258400,-0.96101580
6,2308,39,-3.57803360,-0.29610270
6,2308,40,-4.51377970,-1.08811390
6,2308,41,-2.23392590,-1.10118060
6,2308,42,-1.11384050, 1.78664170
6,2308,43, 0.03707650, 0.04398480
6,2308,44,-0.00314430,-3.04866760
6,2308,45, 2.07555460, 2.74051500
6,2308,46, 0.63904730, 0.21290120
6,2308,47,-0.15966840,-1.53032340
6,2308,48,-0.91248510, 0.74005020
6,2308,49, 1.17980350, 3.04555700
6,2308,50,-2.93151970, 2.39035540
6,2308,51,-4.81438370, 0.43472520
6,2308,52,-1.44324840, 0.54992630
6,2308,53,-2.77090610,-3.83451590
6,2308,54, 4.60457590, 7.61407230
6,2308,55,-1.98496400, 0.09460360
6,2308,56,-2.20344920,-2.01234600
6,2308,57,-2.14305240,-0.38503110
6,2308,58,-0.76409910, 0.69229820
6,2308,59, 3.81459380,-1.26736070
6,2308,60, 1.72020190, 1.53122300
6,2308,61, 0.29347840,-0.24562380
6,2308,62, 0.28441030,-2.92325010
6,2308,63,-2.67685840,-2.16515970
6,2308,64,-1.49364140, 1.11857650
6,2308,65, 0.53240470, 0.01754280
7,2308,0, 13.57563250,-8.75440870
7,2308,1, 4.05894580, 0.76048780
7,2308,2, 6.81058070, 3.63964040
